公司名称,统一社会信用代码,整合后产业链环节,是否有专利,高德返回市,高德返回区县,地级市代码,经度,纬度,年份,年鉴省,年鉴省,年鉴市,地区生产总值_当年价格_亿元_全市,人均地区生产总值_元_全市,科学技术支出_万元_全市,固定资产投资_万元_全市,常住人口_万人_全市,第三产业占地区生产总值的比重_全市,发明专利授权数_件_全市,国家级高新技术企业数_个_全市,技术合同成交额_万元_全市
广州市华科尔科技股份有限公司,91440115734926603P,中游,是,广州市,南沙区,440100,113.402701,22.890164,2022.0,广东省,广东省,广州市,28839.0,153625.0,1982136.0,,,71.47,27604.0,,
广州市华科尔科技股份有限公司,91440115734926603P,中游,是,广州市,南沙区,440100,113.402701,22.890164,2023.0,广东省,广东省,广州市,30356.0,161634.0,1949553.0,,1883.0,73.34,36339.0,13183.0,25508200.0
广州市华科尔科技股份有限公司,91440115734926603P,中游,是,广州市,南沙区,440100,113.402701,22.890164,2024.0,广东省,广东省,广州市,31033.0,164171.0,1496572.0,,1898.0,73.66,37934.0,13727.0,10031665.0
广州极飞科技股份有限公司,91440106593721849Y,中游,是,广州市,黄埔区,440100,113.480754,23.159317,1998.0,广东省,广东省,广州市,1841.6052,,,7588283.0,,50.3,,,
广州极飞科技股份有限公司,91440106593721849Y,中游,是,广州市,黄埔区,440100,113.480754,23.159317,1999.0,广东省,广东省,广州市,2056.7383,,,8782586.0,,49.8,,,
广州极飞科技股份有限公司,91440106593721849Y,中游,是,广州市,黄埔区,440100,113.480754,23.159317,2000.0,广东省,广东省,广州市,2375.9129,,,5680860.0,,52.6,,,
广州极飞科技股份有限公司,91440106593721849Y,中游,是,广州市,黄埔区,440100,113.480754,23.159317,2001.0,广东省,广东省,广州市,2685.7574,38007.44,,9782093.0,,54.49,,,
广州极飞科技股份有限公司,91440106593721849Y,中游,是,广州市,黄埔区,440100,113.480754,23.159317,2002.0,广东省,广东省,广州市,3001.476,41884.0,,10092421.0,,55.68,,,
广州极飞科技股份有限公司,91440106593721849Y,中游,是,广州市,黄埔区,440100,113.480754,23.159317,2003.0,广东省,广东省,广州市,3496.8787,48372.0,20827.0,11751668.0,,53.73,,,
广州极飞科技股份有限公司,91440106593721849Y,中游,是,广州市,黄埔区,440100,113.480754,23.159317,2004.0,广东省,广东省,广州市,4115.8077,56271.0,24791.0,13489283.0,,53.03,,,
广州极飞科技股份有限公司,91440106593721849Y,中游,是,广州市,黄埔区,440100,113.480754,23.159317,2005.0,广东省,广东省,广州市,5154.2283,69268.0,24082.0,15191582.0,,57.79,,,
广州极飞科技股份有限公司,91440106593721849Y,中游,是,广州市,黄埔区,440100,113.480754,23.159317,2006.0,广东省,广东省,广州市,6073.8277,63100.0,26334.0,16963824.0,,57.6,,,
广州极飞科技股份有限公司,91440106593721849Y,中游,是,广州市,黄埔区,440100,113.480754,23.159317,2007.0,广东省,广东省,广州市,7109.1814,71808.0,211587.0,18633437.0,,58.41,,,
广州极飞科技股份有限公司,91440106593721849Y,中游,是,广州市,黄埔区,440100,113.480754,23.159317,2008.0,广东省,广东省,广州市,8215.8151,81233.0,262213.0,21056725.0,,59.02,,,
广州极飞科技股份有限公司,91440106593721849Y,中游,是,广州市,黄埔区,440100,113.480754,23.159317,2009.0,广东省,广东省,广州市,9138.2135,89082.0,323623.0,,,60.85,,,
广州极飞科技股份有限公司,91440106593721849Y,中游,是,广州市,黄埔区,440100,113.480754,23.159317,2010.0,广东省,广东省,广州市,10748.2828,103625.0,319379.0,32635731.0,,61.01,,,
广州极飞科技股份有限公司,91440106593721849Y,中游,是,广州市,黄埔区,440100,113.480754,23.159317,2011.0,广东省,广东省,广州市,12423.439,97588.0,222300.0,34122000.0,,61.51,,,
广州极飞科技股份有限公司,91440106593721849Y,中游,是,广州市,黄埔区,440100,113.480754,23.159317,2012.0,广东省,广东省,广州市,13551.2072,105909.0,521165.0,37583868.0,,63.59,,,
广州极飞科技股份有限公司,91440106593721849Y,中游,是,广州市,黄埔区,440100,113.480754,23.159317,2013.0,广东省,广东省,广州市,15420.1434,185338.0,541912.0,44545508.0,,64.62,,,
广州极飞科技股份有限公司,91440106593721849Y,中游,是,广州市,黄埔区,440100,113.480754,23.159317,2014.0,广东省,广东省,广州市,16706.8719,128478.0,563212.0,48895026.0,,65.23,,,
广州极飞科技股份有限公司,91440106593721849Y,中游,是,广州市,黄埔区,440100,113.480754,23.159317,2015.0,广东省,广东省,广州市,18100.4136,136188.0,886688.0,54059522.0,,67.11,,,
广州极飞科技股份有限公司,91440106593721849Y,中游,是,广州市,黄埔区,440100,113.480754,23.159317,2016.0,广东省,广东省,广州市,19547.442,141933.0,1129546.0,57035860.0,,69.35,,,
广州极飞科技股份有限公司,91440106593721849Y,中游,是,广州市,黄埔区,440100,113.480754,23.159317,2017.0,广东省,广东省,广州市,21503.15,,1712569.0,,,,9345.0,,
广州极飞科技股份有限公司,91440106593721849Y,中游,是,广州市,黄埔区,440100,113.480754,23.159317,2018.0,广东省,广东省,广州市,22859.3471,155491.0,1636655.0,,,71.75,10797.0,,
广州极飞科技股份有限公司,91440106593721849Y,中游,是,广州市,黄埔区,440100,113.480754,23.159317,2019.0,广东省,广东省,广州市,23629.0,156427.0,2439456.0,,,71.62,12222.0,,
广州极飞科技股份有限公司,91440106593721849Y,中游,是,广州市,黄埔区,440100,113.480754,23.159317,2020.0,广东省,广东省,广州市,25019.0,135047.0,2241321.0,,1874.0,72.51,,,
广州极飞科技股份有限公司,91440106593721849Y,中游,是,广州市,黄埔区,440100,113.480754,23.159317,2021.0,广东省,广东省,广州市,28232.0,150366.0,2012478.0,,,71.56,24120.0,,
广州极飞科技股份有限公司,91440106593721849Y,中游,是,广州市,黄埔区,440100,113.480754,23.159317,2022.0,广东省,广东省,广州市,28839.0,153625.0,1982136.0,,,71.47,27604.0,,
广州极飞科技股份有限公司,91440106593721849Y,中游,是,广州市,黄埔区,440100,113.480754,23.159317,2023.0,广东省,广东省,广州市,30356.0,161634.0,1949553.0,,1883.0,73.34,36339.0,13183.0,25508200.0
广州极飞科技股份有限公司,91440106593721849Y,中游,是,广州市,黄埔区,440100,113.480754,23.159317,2024.0,广东省,广东省,广州市,31033.0,164171.0,1496572.0,,1898.0,73.66,37934.0,13727.0,10031665.0
星耀空科低空科技（深圳）有限公司,91440300MAEB3T1B45,上游,否,深圳市,龙华区,440300,114.040088,22.645408,1998.0,广东省,广东省,深圳市,1289.019,,,4546016.0,,48.7,,,
星耀空科低空科技（深圳）有限公司,91440300MAEB3T1B45,上游,否,深圳市,龙华区,440300,114.040088,22.645408,1999.0,广东省,广东省,深圳市,1436.5071,,,5446834.0,,48.3,,,
星耀空科低空科技（深圳）有限公司,91440300MAEB3T1B45,上游,否,深圳市,龙华区,440300,114.040088,22.645408,2000.0,广东省,广东省,深圳市,1665.2406,,,5945958.0,,46.4,,,
星耀空科低空科技（深圳）有限公司,91440300MAEB3T1B45,上游,否,深圳市,龙华区,440300,114.040088,22.645408,2001.0,广东省,广东省,深圳市,1954.17,152099.16,,6466933.0,,45.01,,,
星耀空科低空科技（深圳）有限公司,91440300MAEB3T1B45,上游,否,深圳市,龙华区,440300,114.040088,22.645408,2002.0,广东省,广东省,深圳市,2256.83,46388.0,,7998400.0,,44.45,,,
星耀空科低空科技（深圳）有限公司,91440300MAEB3T1B45,上游,否,深圳市,龙华区,440300,114.040088,22.645408,2003.0,广东省,广东省,深圳市,2895.407,54545.0,15274.0,9491016.0,,39.9,,,
星耀空科低空科技（深圳）有限公司,91440300MAEB3T1B45,上游,否,深圳市,龙华区,440300,114.040088,22.645408,2004.0,广东省,广东省,深圳市,3422.8,59271.0,13754.0,10925500.0,,37.99,,,
星耀空科低空科技（深圳）有限公司,91440300MAEB3T1B45,上游,否,深圳市,龙华区,440300,114.040088,22.645408,2005.0,广东省,广东省,深圳市,4950.9078,60801.0,16300.0,11810542.0,,46.61,,,
星耀空科低空科技（深圳）有限公司,91440300MAEB3T1B45,上游,否,深圳市,龙华区,440300,114.040088,22.645408,2006.0,广东省,广东省,深圳市,5813.5624,69450.0,16769.0,12736693.0,,47.42,,,
星耀空科低空科技（深圳）有限公司,91440300MAEB3T1B45,上游,否,深圳市,龙华区,440300,114.040088,22.645408,2007.0,广东省,广东省,深圳市,6801.5706,79645.0,498998.0,13450037.0,,49.84,,,
星耀空科低空科技（深圳）有限公司,91440300MAEB3T1B45,上游,否,深圳市,龙华区,440300,114.040088,22.645408,2008.0,广东省,广东省,深圳市,7806.5387,89814.0,546820.0,14676043.0,,51.04,,,
星耀空科低空科技（深圳）有限公司,91440300MAEB3T1B45,上游,否,深圳市,龙华区,440300,114.040088,22.645408,2009.0,广东省,广东省,深圳市,8201.3176,92772.0,791591.0,,,53.25,,,
星耀空科低空科技（深圳）有限公司,91440300MAEB3T1B45,上游,否,深圳市,龙华区,440300,114.040088,22.645408,2010.0,广东省,广东省,深圳市,9581.5101,106880.0,998426.0,19447008.0,,52.72,,,
星耀空科低空科技（深圳）有限公司,91440300MAEB3T1B45,上游,否,深圳市,龙华区,440300,114.040088,22.645408,2011.0,广东省,广东省,深圳市,11505.5298,110421.0,704863.0,21363882.0,,53.5,,,
星耀空科低空科技（深圳）有限公司,91440300MAEB3T1B45,上游,否,深圳市,龙华区,440300,114.040088,22.645408,2012.0,广东省,广东省,深圳市,12950.0601,123247.0,791239.0,23144319.0,,55.65,,,
星耀空科低空科技（深圳）有限公司,91440300MAEB3T1B45,上游,否,深圳市,龙华区,440300,114.040088,22.645408,2013.0,广东省,广东省,深圳市,14500.2302,137476.82,1329814.0,25010091.0,,56.54,,,
星耀空科低空科技（深圳）有限公司,91440300MAEB3T1B45,上游,否,深圳市,龙华区,440300,114.040088,22.645408,2014.0,广东省,广东省,深圳市,16001.8207,149495.0,946000.0,27174226.0,,57.39,,,
星耀空科低空科技（深圳）有限公司,91440300MAEB3T1B45,上游,否,深圳市,龙华区,440300,114.040088,22.645408,2015.0,广东省,广东省,深圳市,17502.8634,157985.0,2143182.0,32983076.0,,58.78,,,
星耀空科低空科技（深圳）有限公司,91440300MAEB3T1B45,上游,否,深圳市,龙华区,440300,114.040088,22.645408,2016.0,广东省,广东省,深圳市,19492.6012,167411.0,4035240.0,40781638.0,,60.05,,,
星耀空科低空科技（深圳）有限公司,91440300MAEB3T1B45,上游,否,深圳市,龙华区,440300,114.040088,22.645408,2017.0,广东省,广东省,深圳市,22490.06,,3518252.0,,,,18926.0,,
星耀空科低空科技（深圳）有限公司,91440300MAEB3T1B45,上游,否,深圳市,龙华区,440300,114.040088,22.645408,2018.0,广东省,广东省,深圳市,24221.9771,189568.0,5549817.0,,,58.78,21309.0,,
星耀空科低空科技（深圳）有限公司,91440300MAEB3T1B45,上游,否,深圳市,龙华区,440300,114.040088,22.645408,2019.0,广东省,广东省,深圳市,26927.0,203489.0,5484249.0,,,60.93,26051.0,,
星耀空科低空科技（深圳）有限公司,91440300MAEB3T1B45,上游,否,深圳市,龙华区,440300,114.040088,22.645408,2020.0,广东省,广东省,深圳市,27670.0,159309.0,3366341.0,,1763.0,62.13,,,
星耀空科低空科技（深圳）有限公司,91440300MAEB3T1B45,上游,否,深圳市,龙华区,440300,114.040088,22.645408,2021.0,广东省,广东省,深圳市,30665.0,173663.0,3822518.0,,,62.94,45202.0,,
星耀空科低空科技（深圳）有限公司,91440300MAEB3T1B45,上游,否,深圳市,龙华区,440300,114.040088,22.645408,2022.0,广东省,广东省,深圳市,32388.0,183274.0,4587417.0,,,61.62,52172.0,,
星耀空科低空科技（深圳）有限公司,91440300MAEB3T1B45,上游,否,深圳市,龙华区,440300,114.040088,22.645408,2023.0,广东省,广东省,深圳市,34606.0,195230.0,4549353.0,,1779.0,62.32,62252.0,,15802486.0
星耀空科低空科技（深圳）有限公司,91440300MAEB3T1B45,上游,否,深圳市,龙华区,440300,114.040088,22.645408,2024.0,广东省,广东省,深圳市,36802.0,205714.0,4333783.0,,1799.0,62.13,74675.0,25700.0,16055424.0
比亚迪股份有限公司,91440300192317458F,下游,是,深圳市,龙岗区,440300,114.435752,22.632647,1998.0,广东省,广东省,深圳市,1289.019,,,4546016.0,,48.7,,,
比亚迪股份有限公司,91440300192317458F,下游,是,深圳市,龙岗区,440300,114.435752,22.632647,1999.0,广东省,广东省,深圳市,1436.5071,,,5446834.0,,48.3,,,
比亚迪股份有限公司,91440300192317458F,下游,是,深圳市,龙岗区,440300,114.435752,22.632647,2000.0,广东省,广东省,深圳市,1665.2406,,,5945958.0,,46.4,,,
比亚迪股份有限公司,91440300192317458F,下游,是,深圳市,龙岗区,440300,114.435752,22.632647,2001.0,广东省,广东省,深圳市,1954.17,152099.16,,6466933.0,,45.01,,,
比亚迪股份有限公司,91440300192317458F,下游,是,深圳市,龙岗区,440300,114.435752,22.632647,2002.0,广东省,广东省,深圳市,2256.83,46388.0,,7998400.0,,44.45,,,
比亚迪股份有限公司,91440300192317458F,下游,是,深圳市,龙岗区,440300,114.435752,22.632647,2003.0,广东省,广东省,深圳市,2895.407,54545.0,15274.0,9491016.0,,39.9,,,
比亚迪股份有限公司,91440300192317458F,下游,是,深圳市,龙岗区,440300,114.435752,22.632647,2004.0,广东省,广东省,深圳市,3422.8,59271.0,13754.0,10925500.0,,37.99,,,
比亚迪股份有限公司,91440300192317458F,下游,是,深圳市,龙岗区,440300,114.435752,22.632647,2005.0,广东省,广东省,深圳市,4950.9078,60801.0,16300.0,11810542.0,,46.61,,,
比亚迪股份有限公司,91440300192317458F,下游,是,深圳市,龙岗区,440300,114.435752,22.632647,2006.0,广东省,广东省,深圳市,5813.5624,69450.0,16769.0,12736693.0,,47.42,,,
比亚迪股份有限公司,91440300192317458F,下游,是,深圳市,龙岗区,440300,114.435752,22.632647,2007.0,广东省,广东省,深圳市,6801.5706,79645.0,498998.0,13450037.0,,49.84,,,
比亚迪股份有限公司,91440300192317458F,下游,是,深圳市,龙岗区,440300,114.435752,22.632647,2008.0,广东省,广东省,深圳市,7806.5387,89814.0,546820.0,14676043.0,,51.04,,,
比亚迪股份有限公司,91440300192317458F,下游,是,深圳市,龙岗区,440300,114.435752,22.632647,2009.0,广东省,广东省,深圳市,8201.3176,92772.0,791591.0,,,53.25,,,
比亚迪股份有限公司,91440300192317458F,下游,是,深圳市,龙岗区,440300,114.435752,22.632647,2010.0,广东省,广东省,深圳市,9581.5101,106880.0,998426.0,19447008.0,,52.72,,,
比亚迪股份有限公司,91440300192317458F,下游,是,深圳市,龙岗区,440300,114.435752,22.632647,2011.0,广东省,广东省,深圳市,11505.5298,110421.0,704863.0,21363882.0,,53.5,,,
比亚迪股份有限公司,91440300192317458F,下游,是,深圳市,龙岗区,440300,114.435752,22.632647,2012.0,广东省,广东省,深圳市,12950.0601,123247.0,791239.0,23144319.0,,55.65,,,
比亚迪股份有限公司,91440300192317458F,下游,是,深圳市,龙岗区,440300,114.435752,22.632647,2013.0,广东省,广东省,深圳市,14500.2302,137476.82,1329814.0,25010091.0,,56.54,,,
比亚迪股份有限公司,91440300192317458F,下游,是,深圳市,龙岗区,440300,114.435752,22.632647,2014.0,广东省,广东省,深圳市,16001.8207,149495.0,946000.0,27174226.0,,57.39,,,
比亚迪股份有限公司,91440300192317458F,下游,是,深圳市,龙岗区,440300,114.435752,22.632647,2015.0,广东省,广东省,深圳市,17502.8634,157985.0,2143182.0,32983076.0,,58.78,,,
比亚迪股份有限公司,91440300192317458F,下游,是,深圳市,龙岗区,440300,114.435752,22.632647,2016.0,广东省,广东省,深圳市,19492.6012,167411.0,4035240.0,40781638.0,,60.05,,,
比亚迪股份有限公司,91440300192317458F,下游,是,深圳市,龙岗区,440300,114.435752,22.632647,2017.0,广东省,广东省,深圳市,22490.06,,3518252.0,,,,18926.0,,
比亚迪股份有限公司,91440300192317458F,下游,是,深圳市,龙岗区,440300,114.435752,22.632647,2018.0,广东省,广东省,深圳市,24221.9771,189568.0,5549817.0,,,58.78,21309.0,,
比亚迪股份有限公司,91440300192317458F,下游,是,深圳市,龙岗区,440300,114.435752,22.632647,2019.0,广东省,广东省,深圳市,26927.0,203489.0,5484249.0,,,60.93,26051.0,,
比亚迪股份有限公司,91440300192317458F,下游,是,深圳市,龙岗区,440300,114.435752,22.632647,2020.0,广东省,广东省,深圳市,27670.0,159309.0,3366341.0,,1763.0,62.13,,,
比亚迪股份有限公司,91440300192317458F,下游,是,深圳市,龙岗区,440300,114.435752,22.632647,2021.0,广东省,广东省,深圳市,30665.0,173663.0,3822518.0,,,62.94,45202.0,,
比亚迪股份有限公司,91440300192317458F,下游,是,深圳市,龙岗区,440300,114.435752,22.632647,2022.0,广东省,广东省,深圳市,32388.0,183274.0,4587417.0,,,61.62,52172.0,,
比亚迪股份有限公司,91440300192317458F,下游,是,深圳市,龙岗区,440300,114.435752,22.632647,2023.0,广东省,广东省,深圳市,34606.0,195230.0,4549353.0,,1779.0,62.32,62252.0,,15802486.0
比亚迪股份有限公司,91440300192317458F,下游,是,深圳市,龙岗区,440300,114.435752,22.632647,2024.0,广东省,广东省,深圳市,36802.0,205714.0,4333783.0,,1799.0,62.13,74675.0,25700.0,16055424.0
深圳市喜悦智慧数据有限公司,91440300319512147W,中游,是,深圳市,龙华区,440300,114.025367,22.621653,1998.0,广东省,广东省,深圳市,1289.019,,,4546016.0,,48.7,,,
深圳市喜悦智慧数据有限公司,91440300319512147W,中游,是,深圳市,龙华区,440300,114.025367,22.621653,1999.0,广东省,广东省,深圳市,1436.5071,,,5446834.0,,48.3,,,
深圳市喜悦智慧数据有限公司,91440300319512147W,中游,是,深圳市,龙华区,440300,114.025367,22.621653,2000.0,广东省,广东省,深圳市,1665.2406,,,5945958.0,,46.4,,,
深圳市喜悦智慧数据有限公司,91440300319512147W,中游,是,深圳市,龙华区,440300,114.025367,22.621653,2001.0,广东省,广东省,深圳市,1954.17,152099.16,,6466933.0,,45.01,,,
深圳市喜悦智慧数据有限公司,91440300319512147W,中游,是,深圳市,龙华区,440300,114.025367,22.621653,2002.0,广东省,广东省,深圳市,2256.83,46388.0,,7998400.0,,44.45,,,
深圳市喜悦智慧数据有限公司,91440300319512147W,中游,是,深圳市,龙华区,440300,114.025367,22.621653,2003.0,广东省,广东省,深圳市,2895.407,54545.0,15274.0,9491016.0,,39.9,,,
深圳市喜悦智慧数据有限公司,91440300319512147W,中游,是,深圳市,龙华区,440300,114.025367,22.621653,2004.0,广东省,广东省,深圳市,3422.8,59271.0,13754.0,10925500.0,,37.99,,,
深圳市喜悦智慧数据有限公司,91440300319512147W,中游,是,深圳市,龙华区,440300,114.025367,22.621653,2005.0,广东省,广东省,深圳市,4950.9078,60801.0,16300.0,11810542.0,,46.61,,,
深圳市喜悦智慧数据有限公司,91440300319512147W,中游,是,深圳市,龙华区,440300,114.025367,22.621653,2006.0,广东省,广东省,深圳市,5813.5624,69450.0,16769.0,12736693.0,,47.42,,,
深圳市喜悦智慧数据有限公司,91440300319512147W,中游,是,深圳市,龙华区,440300,114.025367,22.621653,2007.0,广东省,广东省,深圳市,6801.5706,79645.0,498998.0,13450037.0,,49.84,,,
深圳市喜悦智慧数据有限公司,91440300319512147W,中游,是,深圳市,龙华区,440300,114.025367,22.621653,2008.0,广东省,广东省,深圳市,7806.5387,89814.0,546820.0,14676043.0,,51.04,,,
深圳市喜悦智慧数据有限公司,91440300319512147W,中游,是,深圳市,龙华区,440300,114.025367,22.621653,2009.0,广东省,广东省,深圳市,8201.3176,92772.0,791591.0,,,53.25,,,
深圳市喜悦智慧数据有限公司,91440300319512147W,中游,是,深圳市,龙华区,440300,114.025367,22.621653,2010.0,广东省,广东省,深圳市,9581.5101,106880.0,998426.0,19447008.0,,52.72,,,
深圳市喜悦智慧数据有限公司,91440300319512147W,中游,是,深圳市,龙华区,440300,114.025367,22.621653,2011.0,广东省,广东省,深圳市,11505.5298,110421.0,704863.0,21363882.0,,53.5,,,
深圳市喜悦智慧数据有限公司,91440300319512147W,中游,是,深圳市,龙华区,440300,114.025367,22.621653,2012.0,广东省,广东省,深圳市,12950.0601,123247.0,791239.0,23144319.0,,55.65,,,
深圳市喜悦智慧数据有限公司,91440300319512147W,中游,是,深圳市,龙华区,440300,114.025367,22.621653,2013.0,广东省,广东省,深圳市,14500.2302,137476.82,1329814.0,25010091.0,,56.54,,,
深圳市喜悦智慧数据有限公司,91440300319512147W,中游,是,深圳市,龙华区,440300,114.025367,22.621653,2014.0,广东省,广东省,深圳市,16001.8207,149495.0,946000.0,27174226.0,,57.39,,,
深圳市喜悦智慧数据有限公司,91440300319512147W,中游,是,深圳市,龙华区,440300,114.025367,22.621653,2015.0,广东省,广东省,深圳市,17502.8634,157985.0,2143182.0,32983076.0,,58.78,,,
深圳市喜悦智慧数据有限公司,91440300319512147W,中游,是,深圳市,龙华区,440300,114.025367,22.621653,2016.0,广东省,广东省,深圳市,19492.6012,167411.0,4035240.0,40781638.0,,60.05,,,
深圳市喜悦智慧数据有限公司,91440300319512147W,中游,是,深圳市,龙华区,440300,114.025367,22.621653,2017.0,广东省,广东省,深圳市,22490.06,,3518252.0,,,,18926.0,,
深圳市喜悦智慧数据有限公司,91440300319512147W,中游,是,深圳市,龙华区,440300,114.025367,22.621653,2018.0,广东省,广东省,深圳市,24221.9771,189568.0,5549817.0,,,58.78,21309.0,,
深圳市喜悦智慧数据有限公司,91440300319512147W,中游,是,深圳市,龙华区,440300,114.025367,22.621653,2019.0,广东省,广东省,深圳市,26927.0,203489.0,5484249.0,,,60.93,26051.0,,
深圳市喜悦智慧数据有限公司,91440300319512147W,中游,是,深圳市,龙华区,440300,114.025367,22.621653,2020.0,广东省,广东省,深圳市,27670.0,159309.0,3366341.0,,1763.0,62.13,,,
深圳市喜悦智慧数据有限公司,91440300319512147W,中游,是,深圳市,龙华区,440300,114.025367,22.621653,2021.0,广东省,广东省,深圳市,30665.0,173663.0,3822518.0,,,62.94,45202.0,,
深圳市喜悦智慧数据有限公司,91440300319512147W,中游,是,深圳市,龙华区,440300,114.025367,22.621653,2022.0,广东省,广东省,深圳市,32388.0,183274.0,4587417.0,,,61.62,52172.0,,
深圳市喜悦智慧数据有限公司,91440300319512147W,中游,是,深圳市,龙华区,440300,114.025367,22.621653,2023.0,广东省,广东省,深圳市,34606.0,195230.0,4549353.0,,1779.0,62.32,62252.0,,15802486.0
深圳市喜悦智慧数据有限公司,91440300319512147W,中游,是,深圳市,龙华区,440300,114.025367,22.621653,2024.0,广东省,广东省,深圳市,36802.0,205714.0,4333783.0,,1799.0,62.13,74675.0,25700.0,16055424.0
深圳市大疆创新科技有限公司,914403007954257495,中游,是,深圳市,南山区,440300,113.942888,22.577473,1998.0,广东省,广东省,深圳市,1289.019,,,4546016.0,,48.7,,,
深圳市大疆创新科技有限公司,914403007954257495,中游,是,深圳市,南山区,440300,113.942888,22.577473,1999.0,广东省,广东省,深圳市,1436.5071,,,5446834.0,,48.3,,,
深圳市大疆创新科技有限公司,914403007954257495,中游,是,深圳市,南山区,440300,113.942888,22.577473,2000.0,广东省,广东省,深圳市,1665.2406,,,5945958.0,,46.4,,,
深圳市大疆创新科技有限公司,914403007954257495,中游,是,深圳市,南山区,440300,113.942888,22.577473,2001.0,广东省,广东省,深圳市,1954.17,152099.16,,6466933.0,,45.01,,,
深圳市大疆创新科技有限公司,914403007954257495,中游,是,深圳市,南山区,440300,113.942888,22.577473,2002.0,广东省,广东省,深圳市,2256.83,46388.0,,7998400.0,,44.45,,,
深圳市大疆创新科技有限公司,914403007954257495,中游,是,深圳市,南山区,440300,113.942888,22.577473,2003.0,广东省,广东省,深圳市,2895.407,54545.0,15274.0,9491016.0,,39.9,,,
深圳市大疆创新科技有限公司,914403007954257495,中游,是,深圳市,南山区,440300,113.942888,22.577473,2004.0,广东省,广东省,深圳市,3422.8,59271.0,13754.0,10925500.0,,37.99,,,
深圳市大疆创新科技有限公司,914403007954257495,中游,是,深圳市,南山区,440300,113.942888,22.577473,2005.0,广东省,广东省,深圳市,4950.9078,60801.0,16300.0,11810542.0,,46.61,,,
深圳市大疆创新科技有限公司,914403007954257495,中游,是,深圳市,南山区,440300,113.942888,22.577473,2006.0,广东省,广东省,深圳市,5813.5624,69450.0,16769.0,12736693.0,,47.42,,,
深圳市大疆创新科技有限公司,914403007954257495,中游,是,深圳市,南山区,440300,113.942888,22.577473,2007.0,广东省,广东省,深圳市,6801.5706,79645.0,498998.0,13450037.0,,49.84,,,
深圳市大疆创新科技有限公司,914403007954257495,中游,是,深圳市,南山区,440300,113.942888,22.577473,2008.0,广东省,广东省,深圳市,7806.5387,89814.0,546820.0,14676043.0,,51.04,,,
深圳市大疆创新科技有限公司,914403007954257495,中游,是,深圳市,南山区,440300,113.942888,22.577473,2009.0,广东省,广东省,深圳市,8201.3176,92772.0,791591.0,,,53.25,,,
深圳市大疆创新科技有限公司,914403007954257495,中游,是,深圳市,南山区,440300,113.942888,22.577473,2010.0,广东省,广东省,深圳市,9581.5101,106880.0,998426.0,19447008.0,,52.72,,,
深圳市大疆创新科技有限公司,914403007954257495,中游,是,深圳市,南山区,440300,113.942888,22.577473,2011.0,广东省,广东省,深圳市,11505.5298,110421.0,704863.0,21363882.0,,53.5,,,
深圳市大疆创新科技有限公司,914403007954257495,中游,是,深圳市,南山区,440300,113.942888,22.577473,2012.0,广东省,广东省,深圳市,12950.0601,123247.0,791239.0,23144319.0,,55.65,,,
深圳市大疆创新科技有限公司,914403007954257495,中游,是,深圳市,南山区,440300,113.942888,22.577473,2013.0,广东省,广东省,深圳市,14500.2302,137476.82,1329814.0,25010091.0,,56.54,,,
深圳市大疆创新科技有限公司,914403007954257495,中游,是,深圳市,南山区,440300,113.942888,22.577473,2014.0,广东省,广东省,深圳市,16001.8207,149495.0,946000.0,27174226.0,,57.39,,,
深圳市大疆创新科技有限公司,914403007954257495,中游,是,深圳市,南山区,440300,113.942888,22.577473,2015.0,广东省,广东省,深圳市,17502.8634,157985.0,2143182.0,32983076.0,,58.78,,,
深圳市大疆创新科技有限公司,914403007954257495,中游,是,深圳市,南山区,440300,113.942888,22.577473,2016.0,广东省,广东省,深圳市,19492.6012,167411.0,4035240.0,40781638.0,,60.05,,,
深圳市大疆创新科技有限公司,914403007954257495,中游,是,深圳市,南山区,440300,113.942888,22.577473,2017.0,广东省,广东省,深圳市,22490.06,,3518252.0,,,,18926.0,,
深圳市大疆创新科技有限公司,914403007954257495,中游,是,深圳市,南山区,440300,113.942888,22.577473,2018.0,广东省,广东省,深圳市,24221.9771,189568.0,5549817.0,,,58.78,21309.0,,
深圳市大疆创新科技有限公司,914403007954257495,中游,是,深圳市,南山区,440300,113.942888,22.577473,2019.0,广东省,广东省,深圳市,26927.0,203489.0,5484249.0,,,60.93,26051.0,,
深圳市大疆创新科技有限公司,914403007954257495,中游,是,深圳市,南山区,440300,113.942888,22.577473,2020.0,广东省,广东省,深圳市,27670.0,159309.0,3366341.0,,1763.0,62.13,,,
深圳市大疆创新科技有限公司,914403007954257495,中游,是,深圳市,南山区,440300,113.942888,22.577473,2021.0,广东省,广东省,深圳市,30665.0,173663.0,3822518.0,,,62.94,45202.0,,
深圳市大疆创新科技有限公司,914403007954257495,中游,是,深圳市,南山区,440300,113.942888,22.577473,2022.0,广东省,广东省,深圳市,32388.0,183274.0,4587417.0,,,61.62,52172.0,,
深圳市大疆创新科技有限公司,914403007954257495,中游,是,深圳市,南山区,440300,113.942888,22.577473,2023.0,广东省,广东省,深圳市,34606.0,195230.0,4549353.0,,1779.0,62.32,62252.0,,15802486.0
深圳市大疆创新科技有限公司,914403007954257495,中游,是,深圳市,南山区,440300,113.942888,22.577473,2024.0,广东省,广东省,深圳市,36802.0,205714.0,4333783.0,,1799.0,62.13,74675.0,25700.0,16055424.0
